"id","titulo","guia_id"
752,"Percentual de Casos de Doenças/ Agravos/ Eventos de Notificação Compulsória Imediata (DNCI) Investigadas Oportunamente (↑)",NULL
753,"Taxa de Incidência de Tuberculose Todas as Formas (↓) ",NULL
754," Número de Saídas Cirúrgicas (↑)",NULL
755,"Número de Consultas Médicas Ambulatoriais Realizadas (↑)",NULL
756,"Razão de Mortalidade Materna - RMM (↓)",NULL
757,"Número de Consultas Multiprofissionais Ambulatoriais Realizadas (↑)",NULL
758,"Número de Saídas Clínicas (↑)",NULL
759,"Proporção de Vacinas Selecionadas que Compõem o Calendário Nacional de Vacinação para Crianças Menores de 1 ano de Idade (Pentavalente – 3ª dose, Poliomielite – 3ª dose, Pneumocócica 10-Valente – 2ª dose) e Para Crianças de 1 ano de idade (Tríplice Viral – 1ª dose) – Com Coberturas Vacinais Preconizadas (↑)",NULL
760,"Taxa de Cobertura do Teste do Pezinho (↑)",NULL
761,"Cobertura Vacinal de Pentavalente (↑)",NULL
762,"Percentual de Usuários Referenciados Pós-alta (90 Dias) (↑)",NULL
763,"Percentual de Partos Cesáreos (↓)",NULL
764,"Número de Óbitos por Dengue (↓)",NULL
765,"Proporção de Partos Vaginais (↑)",NULL
766,"Proporção de Gestantes com Atendimento Odontológico Realizado na Atenção Primária à Saúde. (↑).",NULL
767," Cobertura Populacional Estimada pela Saúde Bucal na Atenção Básica (↑)",NULL
768,"Proporção de Municípios com Nota do Indicador Sintético Final (Previne Brasil) Maior ou Igual a 5 (↑)",NULL
769,"Percentual de Procedimentos em Práticas Integrativas Realizados pelo CREMIC (↑) ",NULL
770,"Cobertura Vacinal da Pneumocócica 10 Valente (↑)",NULL
771,"Cobertura da Atenção Primária à Saúde das Equipes Financiadas pelo Ministério da Saúde (↑)",NULL
772,"Razão de Exames Citopatológicos do Colo do Útero (Papanicolau) em Mulheres de 25 a 64 Anos de Idade (↑)",NULL
773,"Proporção de Crianças de 1 (um) Ano de Idade Vacinadas na APS Contra Difteria, Tétano, Coqueluche, Hepatite B, Infecções Causadas por Haemophilus Inﬂuenzae tipo b e Poliomielite Inativada (↑).",NULL
774,"Proporção de Diabéticos com pelo menos 1 Consulta Realizada no Semestre (↑)",NULL
775,"Cobertura De Exames Citopatológicos do Colo Do Útero em Mulheres Da População-Alvo",NULL
776,"Proporção de Pessoas com Hipertensão, com Consulta e Pressão Arterial Aferida no Semestre (↑)",NULL
777,"Proporção de Mulheres com Coleta de Citopatológico na Atenção Primária à Saúde (APS) (↑) ",NULL
778,"Proporção de Gestantes com Realização de Exames para Sífilis e HIV (↑).",NULL
779,"Taxa de Mortalidade por COVID-19 (↓)",NULL
780,"Proporção de Gestantes com 6 ou mais Consultas Sendo a Primeira Consulta até 12ª Semana de Gestação (↑)",NULL
781,"Percentual de Conclusão de Manutenções Corretivas em Equipamentos Médicos Assistenciais (↑)",NULL
782,"Percentual de Autossuficiência em Internações de Média Complexidade – Fluxo de Acesso (↑)",NULL
783,"Percentual de Autossuficiência em Internações de Alta Complexidade – Fluxo de Acesso (↑)",NULL
784,"Número de Atendimentos no Hospital Dia (↑)",NULL
785,"Taxa Bruta de Mortalidade Prematura Pelo Conjunto das 04 Principais Doenças Crônicas Não Transmissíveis (↓)",NULL
786,"Percentual de processos prioritários otimizados na SES-GO (↑)",NULL
788,"Taxa de Mortalidade Infantil (↓)",NULL
789,"Cobertura Vacinal de Tríplice Viral Nas Crianças De 1 Ano de Idade (↑)",NULL
790,"Percentual de Suspensão de Cirurgias Programadas por Condições Operacionais (Causas Relacionadas à Organização da Unidade) (↓)",NULL
791,"Percentual  de Oferta de Terapias (↑)",NULL
792,"Coeficiente de Mortalidade por Hepatite B (↓)",NULL
793,"Percentual de Recusa Familiar para Doação de Órgãos em Morte Encefálica (↓)",NULL
794,"Taxa de Detecção de Hepatite C (↑)",NULL
795,"Percentual de Exames Laboratoriais Liberados em até 2 Horas (↑)",NULL
796,"Percentual de Absenteísmo de Exames de Diagnóstico (externo) (↓)",NULL
797,"Percentual de Oferta de Exames de Diagnóstico (interno) (↑)",NULL
798,"Proporção de Casos de Hepatite B Segundo Provável Fonte ou Mecanismo de Infecção e Ano de Diagnóstico (↓)",NULL
799,"Percentual de Oferta de Exames de Diagnóstico (externo) (↑)",NULL
800,"Razão entre Nascidos Vivos Informados e Estimados ",NULL
801," Percentual de Oferta de Consultas Médicas Especializadas (↑)",NULL
802,"Percentual de Atraso na Elaboração do Anexo I dos Contratos no Quadrimestre(↓)",NULL
803,"Percentual de Cura dos Casos Novos de Tuberculose Pulmonar com Confirmação Laboratorial (↑)",NULL
804,"Taxa de Utilização de Cateter Venoso Central (CVC) (↓)",NULL
805,"Qualidade do Hemocomponente Produzido - Percentual de Conformidade (↑)  ",NULL
806,"Razão de exames de mamografia de rastreamento realizados em mulheres na faixa etária de 50 a 69 anos (↑)",NULL
807,"Percentual de Disponibilidade dos Equipamentos Médicos Assistenciais Críticos (↑)",NULL
808,"Proporção de Gravidez na Adolescência (10-19 anos) (↓)",NULL
809,"Índice de Envelhecimento  ",NULL
810,"Taxa de Readmissão Hospitalar (29 Dias) (↓)",NULL
811,"Taxa de Usuários com  Plano Terapêutico Individual (PTI) Elaborado (↑)",NULL
812,"Percentual de Ocorrência de Glosas no SIA-SUS (↓)",NULL
813,"Percentual de Absenteísmo (↓)",NULL
814,"Taxa de Incidência de COVID-19 (↓)",NULL
815,"Razão do Quantitativo de Exames de Imagem e Análise Clínica Ofertados (→)",NULL
816,"Proporção de Pessoas com Diabetes, com Consulta e Hemoglobina Glicada Solicitada no Semestre (↑)",NULL
817,"Percentual de Casos de Doenças/Agravos/Eventos de Notificação Compulsória Imediata (DNCI) Digitada Oportunamente (↑)",NULL
818,"Número de Canais de Atendimento Efetivamente Ativo (↑)",NULL
819,"Incidência de Sífilis Congênita (↓)",NULL
820,"Percentual de Requisições Atendidas das Insulinas NPH e Regular (↑)",NULL
821,"Percentual de Municípios que Atingiram Cobertura Vacinal ≥ 95% em Cada Vacina que Compõem o Indicador do Programa de Qualificação das Ações de Vigilância em Saúde (PQA-VS) (↑)",NULL
822,"Taxa de Doações Espontâneas (↑) ",NULL
823,"População Total por Faixa Etária e Sexo",NULL
824,"Letalidade da COVID-19 (↓) ",NULL
825,"Percentual de Satisfação de Doadores de Sangue (↑) ",NULL
826,"Percentual de Manutenção Preventiva do Sistema Predial (MPSP) que Contemple as Áreas do Sistema Construtivo Predial (↑)",NULL
827,"Índice de Desenvolvimento Humano (IDH) (↑)",NULL
828,"Razão de Dependência  ",NULL
829,"Taxa de Ocupação Hospitalar/Institucional (→)",NULL
830,"Tempo Médio de Atendimento ao Paciente (Tempo Porta Atendimento) (↓)",NULL
831,"Percentual de Notificação de Potenciais Doadores de Tecido Ocular em Óbitos por Parada Cardiorrespiratória (PCR) (↑)",NULL
832,"Número de Centros de Atenção Psicossocial (CAPS) (↑)",NULL
833,"Percentual da População Beneficiária de Planos de Saúde Privados ",NULL
834,"Proporção da População Servida por Rede de Abastecimento de Água (↑)",NULL
835,"Tempo Médio do Processo de Doação de Sangue (↓)",NULL
836,"Percentual de Efetivação da Doação de Órgãos (↑)",NULL
837,"Percentual de Cumprimento do Cronograma Físico Financeiro de Obra ou Serviço de Engenharia (↑)",NULL
838,"Taxa de Desemprego (↓)",NULL
839,"Percentual de Óbitos Maternos Investigados (↑)",NULL
840,"Razão do Quantitativo de Consultas Ofertadas (↑ →)",NULL
841,"Percentual de Leitos Gerais Implantados nos Hospitais Estaduais por Macrorregião no Quadrimestre (↑)",NULL
842,"Densidade de Incidência de Infecção de Pneumonia Associada à Ventilação Mecânica (DI de PAV) (↓)",NULL
843,"Percentual de Serviços Considerados Essenciais Oferecidos na Atenção Primária (↑)",NULL
844,"Renda Média Domiciliar (↑)",NULL
845,"Percentual de Diabéticos e Hipertensos Acompanhados na Atenção Primária (↑)",NULL
846,"Número Absoluto de Casos de Doenças/Agravos/Eventos de Notificação Compulsória Notificados na Unidade de Saúde (↑)",NULL
847,"Proporção de Pessoas Hipertensas com Pelo Menos 1 Consulta Realizada no Semestre (↑)",NULL
848,"Taxa de Acidentes de Trabalho com Perfurocortantes (↓)",NULL
849,"Proporção de Registro de Óbitos com Causa Básica Definida (↑)",NULL
850,"Densidade de Incidência de Infecção do Trato Urinário Associada à Cateter Vesical de Demora (DI de ITU-AC) (↓)",NULL
851,"Proporção de Internações por Infarto Agudo do Miocárdio (IAM) (↓)",NULL
852,"Percentual de Requisições de Medicamentos para Toxoplasmose Atendidos em 48 horas (↑)",NULL
853,"Taxa de Doador de Repetição (↑)",NULL
854,"Proporção de Mulheres em Idade Fértil - 10-49 anos",NULL
855,"Índice de Gini (↓)",NULL
856,"Percentual de Consultas Especializadas com Mastologista para as Pacientes que Realizaram Mamografia nas Carretas de Prevenção das Policlínicas (↑)",NULL
857,"Taxa Bruta de Natalidade",NULL
858,"Taxa de Denúncia de Assédio no Trabalho (↓)",NULL
859,"Proporção de Nascidos Vivos de Baixo Peso (↓)",NULL
860,"Proporção da População por Sexo e Faixa Etária ",NULL
861,"Percentual de Satisfação do Usuário (↑)",NULL
862,"Média de Permanência Hospitalar (dias) (↓|→)",NULL
863,"Densidade Demográfica ",NULL
864,"Taxa de Pessoas com Emprego Formal (↑)",NULL
865,"Razão de Tratamento de Denúncias de Assédio no Trabalho (↑)",NULL
866,"Percentual de Regularidade de Licenças e Alvarás Necessários à Execução das Atividades e/ou Serviços Constantes do Contrato de Gestão (↑)",NULL
867,"Número de Mulheres em Idade Fértil (10-49 anos)",NULL
868,"Proporção da População Servida com Esgotamento Sanitário (↑)",NULL
972,"Índice de Giro de Leitos (↑) ",NULL
869,"Percentual de Absenteísmo de Consultas Médicas Especializadas (↓)",NULL
870,"Percentual de Execução de Cirurgias Eletivas (AIH ou APAC) (↑)",NULL
871,"Percentual de Cumprimento das Normativas para Solicitação de Recursos a Título de Investimento para Obras e Serviços de Engenharia  (↑)",NULL
872,"Taxa de Ocupação do Centro Cirúrgico (↑)",NULL
873,"Taxa de Infecção de Sítio Cirúrgico (ISC) (↓)",NULL
874,"Taxa de Incidência de Casos Notificados de Dengue (↓)",NULL
875," Densidade de Incidência de Infecção Primária de Corrente Sanguínea Laboratorial - DI de IPCL (↓)",NULL
876,"Número Absoluto de Casos de Violência Interpessoal/Autoprovocada Registrados no SINAN (↑) ",NULL
877,"Percentual de Leitos Bloqueados por Motivo Operacional (↓)",NULL
878,"Taxa de Crescimento da População ",NULL
879,"Percentual de Óbitos Não Fetais com Causa Básica Mal Definida Investigados (↑)",NULL
880,"Percentual de Declaração de Óbitos Preenchidas Com Causa Básica Bem Definida (↑)",NULL
881,"População de Nascidos Vivos",NULL
882,"Taxa de Aplicação da Classificação de Robson nas Parturientes Submetidas à Cesariana (↑) ",NULL
883,"Percentual de Municípios que Realizam a Inserção de Dispositivo Intrauterino-DIU na Atenção Básica (↑)",NULL
884,"População Total Agrupada por Ciclos de Vida: Crianças, Adolescentes, Jovens, Adultos e Idosos",NULL
885,"Cobertura Vacinal de Poliomielite (↑)",NULL
886,"Taxa de Doador de Primeira Vez  (↑)",NULL
887,"Proporção de Municípios que Realizaram o Monitoramento de Dados de Saúde da Pessoa Idosa no Estado de Goiás (↑)",NULL
888,"Percentual de Recusa Familiar para Doação de Tecido Ocular em Óbitos por Parada Cardiorrespiratória (PCR) (↓)",NULL
889,"Percentual de Óbitos Infantis Investigados  (↑)",NULL
890,"Índice de Intervalo de Substituição de Leitos Hospitalares (dia) (↓)",NULL
891,"Taxa de Utilização (TU) de Ventilação Mecânica (VM) (↓)",NULL
892,"Percentual de Suspensão de Cirurgias Programadas por Condições Operacionais (Causas Relacionadas ao Paciente)  (↓)",NULL
893,"Porcentagem de Mortalidade Institucional (↓)",NULL
894,"Percentual de Exames de Imagem com Resultado Disponibilizado em até 72 Horas (↑)",NULL
895,"Taxa de Utilização de Cateter Vesical de Demora (CVD) (↓)",NULL
896,"Taxa de Mortalidade por Acidente de Transporte Terrestre (↓)",NULL
897,"Percentual de Atendimento Interno às Solicitações de Hemocomponentes (↑) ",NULL
898,"Percentual de Exames de Imagem com Resultado Disponibilizado em até 10 Dias (↑)",NULL
899,"Percentual  de Concessão de OPME (↑)",NULL
900,"Proporção de Gestantes com pelo Menos 6 (seis) Consultas Pré-Natal Realizadas, Sendo a Primeira até a 12ª Semana de Gestação (↑)",NULL
901,"Cobertura Vacinal de Febre Amarela na Criança Menor de 1 ano de Idade (↑)",NULL
902,"Percentual de Óbitos com Doenças de Notificação Compulsória Investigados (↑)",NULL
903,"Razão de Exames de Mamografia de Rastreamento Realizados em Mulheres de 50 a 69 Anos de Idade (↑)",NULL
904," Proporção da População Servida por Coleta de Lixo (↑)",NULL
905,"Variação da Proporção de Resíduos por Grupo (↓)",NULL
906,"Percentual de Cumprimento dos Planos de Manutenção Preventiva (PMP) dos Sistemas de Climatização, Ventilação e Exaustão (↑)",NULL
907,"Proporção de Óbitos Infantis e Fetais Investigados (↑)",NULL
908,"Percentual de Óbitos Mulheres em Idade Fértil- MIF (10 a 49 Anos) Investigados (↑)",NULL
909,"Taxa de Analfabetismo (↓)",NULL
910,"Percentual de Conclusão do Plano de Manutenções Programadas em Equipamentos Médicos Assistenciais (↑)",NULL
911,"Taxa de Mortalidade de Câncer de Mama em Mulheres (↓)",NULL
912,"Taxa de Readmissão em UTI (↓) (48 Horas) ",NULL
913,"Taxa de Amostra de Sangue Descartada por Lipemia (↓)",NULL
914,"Taxa de Recaída (3 Meses)  (↓)",NULL
915,"Percentual de Ocorrência de Glosas no SIH-SUS (↓)",NULL
916,"Produto Interno Bruto per Capita (PIB)",NULL
917,"Índice de Produção de Hemocomponentes (↑)",NULL
918,"Percentual de Cumprimento de Visita Técnica e Administrativa nas Unidades Assistidas pelo Hemocentro Coordenador (↑)",NULL
919,"Percentual de Atendimento Externo às Solicitações de Hemocomponentes (↑) ",NULL
920,"Incidência de Hepatite C (↓)",NULL
921,"Percentual de Encaminhamentos para Atendimento Especializado (↓)",NULL
922,"Incidência de Hepatite B (↓)",NULL
923,"Taxa de Detecção de Hepatite B (↑)",NULL
924,"Percentual de Divergência de Estoque Físico e Virtual de Medicamentos do Componente Especializado da Assistência Farmacêutica no Balanço Quinzenal (↓)",NULL
925,"Número de Pacientes Habilitados no Serviço de Atenção Domiciliar Estadual  (SAD) (↑)",NULL
926,"Proporção de Cura dos Casos Novos de Hanseníase Diagnosticados nos Anos das Coortes (↑)",NULL
927,"Número Absoluto de Casos de Sarampo Confirmados (↓)",NULL
928,"Prevalência de Excesso de Peso em Adultos (↓) ",NULL
929,"Prevalência de Excesso de Peso para Idade Segundo IMC em Crianças Menores de 5 Anos (↓)",NULL
930,"iRAPS – Índice da Rede de Atenção Psicossocial (↑)",NULL
931,"Percentual de Manifestações Queixosas Recebidas no Sistema de Ouvidoria do SUS (↓)",NULL
932,"Percentual de Execução de Cirurgias Eletivas Ambulatoriais (BPA) (↑)",NULL
933,"Razão de Consultas de Enfermeiros em Relação as Consultas Médicas (↑)",NULL
934,"Esperança de Vida ao Nascer (↑)",NULL
935,"Percentual de Manifestações da Unidade de Saúde Respondidas no Prazo Legal (↑)",NULL
936,"Proporção de Internações por Condições Sensíveis à Atenção Básica - ICSAB (↓)",NULL
937,"Percentual de Casos de Doenças/ Agravos/ Eventos de Notificação Compulsória Imediata (DNCI) Investigadas Oportunamente (↑)",NULL
938,"Taxa de Incidência de Tuberculose Todas as Formas (↓) ",NULL
939," Número de Saídas Cirúrgicas (↑)",NULL
940,"Número de Consultas Médicas Ambulatoriais Realizadas (↑)",NULL
941,"Razão de Mortalidade Materna - RMM (↓)",NULL
942,"Número de Consultas Multiprofissionais Ambulatoriais Realizadas (↑)",NULL
943,"Número de Saídas Clínicas (↑)",NULL
973,"Taxa de Mortalidade Infantil (↓)",NULL
944,"Proporção de Vacinas Selecionadas que Compõem o Calendário Nacional de Vacinação para Crianças Menores de 1 ano de Idade (Pentavalente – 3ª dose, Poliomielite – 3ª dose, Pneumocócica 10-Valente – 2ª dose) e Para Crianças de 1 ano de idade (Tríplice Viral – 1ª dose) – Com Coberturas Vacinais Preconizadas (↑)",NULL
945,"Taxa de Cobertura do Teste do Pezinho (↑)",NULL
